,data,replication,fold,trainRuntime,trainAUC,testAUC,trainAccuracy,TestAccuracy
0,Tiger,1,10,31.63690799102187,0.5,0.5,0.5,0.5
0,Tiger,2,1,31.798509143991396,0.5,0.5,0.5,0.5
0,Tiger,2,2,31.843856844003312,0.5,0.5,0.5,0.5
0,Tiger,2,3,31.6376396069536,0.5,0.55,0.5,0.5
0,Tiger,2,4,31.744281375897117,0.5,0.5,0.5,0.5
0,Tiger,2,5,31.65600372105837,0.5,0.5,0.5,0.5
0,Tiger,2,6,31.702385557000525,0.5055555555555555,0.45,0.5,0.5
0,Tiger,2,7,31.692840397008695,0.5,0.44000000000000006,0.5,0.5
0,Tiger,2,8,31.725167506025173,0.5,0.5,0.5,0.5
0,Tiger,2,9,31.580017245025374,0.5,0.5,0.5,0.5
0,Tiger,2,10,31.62035455694422,0.5,0.55,0.5,0.5
0,Tiger,3,1,31.67298551404383,0.5,0.55,0.5,0.5
0,Tiger,3,2,31.66209858399816,0.5,0.5,0.5,0.5
0,Tiger,3,3,31.958396898931824,0.8971604938271605,0.69,0.5,0.5
0,Tiger,3,4,31.890057250042446,0.5,0.5,0.5,0.5
0,Tiger,3,5,31.813376266974956,0.5,0.45,0.5,0.5
0,Tiger,3,6,31.62925963208545,0.9104938271604938,0.78,0.7555555555555555,0.7
0,Tiger,3,7,31.77491567702964,0.5,0.5,0.5,0.5
0,Tiger,3,8,31.561172941932455,0.5,0.5,0.5,0.5
0,Tiger,3,9,31.588950384990312,0.5,0.45,0.5,0.5
0,Tiger,3,10,31.731410011067055,0.5,0.5,0.5,0.5
0,Tiger,4,1,31.569141331943683,0.5,0.5,0.5,0.5
0,Tiger,4,2,31.751613502041437,0.5,0.5,0.5,0.5
0,Tiger,4,3,31.567388686002232,0.5,0.5,0.5,0.5
0,Tiger,4,4,31.7606862540124,0.5,0.4,0.5,0.5
0,Tiger,4,5,31.49441287398804,0.5,0.5,0.5,0.5
0,Tiger,4,6,31.91733001009561,0.5333333333333333,0.55,0.5,0.5
0,Tiger,4,7,31.543910691980273,0.5,0.55,0.5,0.5
0,Tiger,4,8,31.650246114004403,0.5055555555555555,0.55,0.5,0.5
0,Tiger,4,9,31.684658873011358,0.5,0.45,0.5,0.5
0,Tiger,4,10,31.830890499055386,0.5,0.5,0.5,0.5
0,Tiger,5,1,31.67403497698251,0.5055555555555555,0.5,0.5,0.5
0,Tiger,5,2,31.735419312957674,0.7673456790123456,0.6750000000000002,0.5,0.5
0,Tiger,5,3,31.789901178097352,0.5,0.5,0.5,0.5
0,Tiger,5,4,31.58563447499182,0.5,0.45,0.5,0.5
0,Tiger,5,5,31.703806087956764,0.9793827160493827,0.92,0.8833333333333333,0.7
0,Tiger,5,6,31.803571681957692,0.5,0.5,0.5,0.5
0,Tiger,5,7,31.715189517010003,0.5,0.45,0.5,0.5
0,Tiger,5,8,31.73899798700586,0.5,0.5,0.5,0.5
0,Tiger,5,9,31.68154412601143,0.5,0.5,0.5,0.5
0,Tiger,5,10,31.820614518946968,0.5888888888888889,0.55,0.5,0.5
0,Tiger,Average,Average,31.716968567981386,0.5348654320987655,0.5171,0.5127777777777778,0.508
0,Fox,1,1,31.964584353961982,0.8212345679012346,0.52,0.7166666666666667,0.5
0,Fox,1,2,31.949206726974808,0.7565432098765432,0.54,0.6666666666666666,0.4
0,Fox,1,3,32.01755704602692,0.7681481481481481,0.6,0.6944444444444444,0.55
0,Fox,1,4,31.86921860696748,0.6924691358024692,0.7500000000000001,0.6055555555555555,0.7
0,Fox,1,5,32.00069576292299,0.735679012345679,0.33999999999999997,0.6555555555555556,0.5
0,Fox,1,6,31.94127305399161,0.741358024691358,0.7000000000000001,0.6388888888888888,0.6
0,Fox,1,7,32.276046426966786,0.747283950617284,0.7,0.6666666666666666,0.65
0,Fox,1,8,32.255161290988326,0.7953086419753087,0.53,0.6944444444444444,0.4
0,Fox,1,9,32.30401591898408,0.7206172839506173,0.74,0.6222222222222222,0.7
0,Fox,1,10,32.16550850402564,0.7269135802469135,0.73,0.65,0.6
0,Fox,2,1,32.312700660084374,0.8328395061728395,0.51,0.7444444444444445,0.55
0,Fox,2,2,32.25729279301595,0.8316049382716049,0.7200000000000001,0.7222222222222222,0.6
0,Fox,2,3,32.36466364294756,0.711111111111111,0.7,0.6277777777777778,0.5
0,Fox,2,4,32.28008161310572,0.7544444444444444,0.69,0.6777777777777778,0.65
0,Fox,2,5,32.31353997590486,0.7537037037037038,0.6699999999999999,0.6722222222222223,0.5
0,Fox,2,6,32.29940534301568,0.8164197530864198,0.49,0.7333333333333333,0.45
0,Fox,2,7,32.27903412806336,0.7704938271604937,0.6700000000000002,0.6888888888888889,0.65
0,Fox,2,8,32.212653873022646,0.7520987654320987,0.6300000000000001,0.6777777777777778,0.6
0,Fox,2,9,32.08524037303869,0.7562962962962964,0.7899999999999999,0.6833333333333333,0.65
0,Fox,2,10,32.19564809498843,0.7825925925925925,0.55,0.7388888888888889,0.55
0,Fox,3,1,32.32617283600848,0.7719753086419753,0.68,0.6777777777777778,0.65
0,Fox,3,2,32.15410671697464,0.7362962962962962,0.73,0.6555555555555556,0.6
0,Fox,3,3,32.17473523400258,0.7485185185185185,0.8899999999999999,0.6444444444444445,0.8
0,Fox,3,4,32.330191589077,0.7840740740740741,0.52,0.6888888888888889,0.55
0,Fox,3,5,32.15797981596552,0.7423456790123457,0.66,0.65,0.6
0,Fox,3,6,32.29917297803331,0.7913580246913581,0.57,0.7111111111111111,0.55
0,Fox,3,7,32.31113878195174,0.7766666666666666,0.61,0.7055555555555556,0.45
0,Fox,3,8,32.207641695975326,0.8027160493827161,0.61,0.7333333333333333,0.55
0,Fox,3,9,32.30999302491546,0.7290123456790123,0.61,0.6166666666666667,0.55
0,Fox,3,10,32.36810406600125,0.7679012345679013,0.63,0.6611111111111111,0.6
0,Fox,4,1,32.1716067569796,0.7793827160493827,0.66,0.7,0.7
0,Fox,4,2,32.31318651500624,0.7467901234567901,0.8900000000000001,0.65,0.8
0,Fox,4,3,32.28654109395575,0.7401234567901235,0.5900000000000001,0.65,0.6
0,Fox,4,4,32.225666608894244,0.7754320987654321,0.64,0.6944444444444444,0.55
0,Fox,4,5,32.43193253304344,0.7997530864197531,0.62,0.7166666666666667,0.55
0,Fox,4,6,32.01806267607026,0.740246913580247,0.6,0.6833333333333333,0.55
0,Fox,4,7,31.953688842011616,0.7264197530864197,0.6000000000000001,0.6555555555555556,0.45
0,Fox,4,8,31.988906373037025,0.7660493827160494,0.5,0.6944444444444444,0.45
0,Fox,4,9,32.02289824001491,0.7130864197530864,0.73,0.6444444444444445,0.55
0,Fox,4,10,31.82074805907905,0.745925925925926,0.52,0.6333333333333333,0.6
0,Fox,5,1,31.872078832006082,0.7727160493827161,0.5900000000000001,0.6944444444444444,0.5
0,Fox,5,2,31.859180128085427,0.7571604938271606,0.65,0.6777777777777778,0.6
0,Fox,5,3,32.13399687304627,0.7514814814814815,0.51,0.6833333333333333,0.45
0,Fox,5,4,32.1854280680418,0.7404938271604938,0.7999999999999999,0.6444444444444445,0.85
0,Fox,5,5,32.146417399984784,0.7391358024691358,0.72,0.6444444444444445,0.65
0,Fox,5,6,32.3256842069095,0.7383950617283951,0.58,0.6444444444444445,0.65
0,Fox,5,7,32.227890065987594,0.7404938271604938,0.78,0.6555555555555556,0.65
0,Fox,5,8,32.25129024893977,0.7476543209876543,0.38,0.6888888888888889,0.55
0,Fox,5,9,32.255369782913476,0.7396296296296296,0.69,0.6388888888888888,0.55
0,Fox,5,10,32.160410003969446,0.7269135802469135,0.7100000000000001,0.6222222222222222,0.65
0,Fox,Average,Average,32.17267496471759,0.7581061728395062,0.6368,0.6727777777777775,0.5820000000000001
0,Elephant,1,1,32.424925142899156,0.8638271604938271,0.89,0.5,0.5
0,Elephant,1,2,32.40319966105744,0.8622222222222222,0.97,0.5,0.5
0,Elephant,1,3,32.45786993007641,0.8783950617283951,0.75,0.5,0.5
0,Elephant,1,4,32.318824258982204,0.9066666666666667,0.91,0.5,0.5
0,Elephant,1,5,32.280983765027486,0.8525925925925926,0.79,0.5,0.5
0,Elephant,1,6,32.39676464803051,0.8577777777777779,0.59,0.5,0.5
0,Elephant,1,7,32.32819007302169,0.870679012345679,0.74,0.5,0.5
0,Elephant,1,8,32.41645144298673,0.8464197530864197,0.7799999999999999,0.5,0.5
0,Elephant,1,9,32.49664163601119,0.8287654320987654,0.72,0.5,0.5
0,Elephant,1,10,32.37968063505832,0.8890123456790123,0.69,0.5,0.5
0,Elephant,2,1,32.39884629799053,0.8844444444444445,0.84,0.5,0.5
0,Elephant,2,2,32.32202185096685,0.852469135802469,0.8,0.5,0.5
0,Elephant,2,3,32.35827270406298,0.8519753086419752,0.8400000000000001,0.5,0.5
0,Elephant,2,4,32.41755912010558,0.862962962962963,0.7500000000000001,0.5,0.5
0,Elephant,2,5,32.346781113999896,0.9138888888888889,0.77,0.5,0.5
0,Elephant,2,6,32.38247351301834,0.8426543209876544,0.6900000000000001,0.5,0.5
0,Elephant,2,7,32.24278872506693,0.8675308641975308,0.78,0.5,0.5
0,Elephant,2,8,32.56643875001464,0.8585185185185185,0.69,0.5,0.5
0,Elephant,2,9,32.33582864701748,0.8488888888888889,0.93,0.5,0.5
0,Elephant,2,10,32.271390561014414,0.895679012345679,0.8999999999999999,0.5,0.5
0,Elephant,3,1,32.31847065896727,0.8751851851851852,0.9400000000000001,0.5,0.5
0,Elephant,3,2,32.275754139060155,0.8850617283950617,0.74,0.5,0.5
0,Elephant,3,3,32.0122336379718,0.8376543209876544,0.97,0.5,0.5
0,Elephant,3,4,32.03352553502191,0.8837037037037037,0.7300000000000001,0.5111111111111111,0.5
0,Elephant,3,5,31.95520663401112,0.865679012345679,0.7999999999999999,0.5,0.5
0,Elephant,3,6,31.91020884597674,0.8861111111111111,0.8500000000000001,0.5,0.5
0,Elephant,3,7,32.38149847090244,0.8575308641975308,0.7899999999999999,0.5,0.5
0,Elephant,3,8,32.27830136998091,0.8790123456790122,0.7600000000000001,0.6222222222222222,0.7
0,Elephant,3,9,32.37933274102397,0.9122222222222223,0.91,0.5,0.5
0,Elephant,3,10,32.38189831003547,0.8687654320987654,0.6299999999999999,0.5,0.5
0,Elephant,4,1,32.32710304693319,0.9095061728395062,0.8400000000000001,0.5,0.5
0,Elephant,4,2,32.4240173130529,0.8758024691358025,0.57,0.5,0.5
0,Elephant,4,3,32.359619633993134,0.8820987654320986,0.8200000000000001,0.5,0.5
0,Elephant,4,4,32.266622119932435,0.8411111111111111,0.9600000000000001,0.5,0.5
0,Elephant,4,5,32.27827868401073,0.8748765432098765,0.79,0.5,0.5
0,Elephant,4,6,32.46954043593723,0.8944444444444445,0.79,0.5,0.5
0,Elephant,4,7,32.16905671602581,0.871358024691358,0.9400000000000001,0.5722222222222222,0.7
0,Elephant,4,8,32.35692159598693,0.9060493827160494,0.8200000000000001,0.5,0.5
0,Elephant,4,9,32.31368905398995,0.8706172839506173,0.78,0.5,0.5
0,Elephant,4,10,32.36589272902347,0.8955555555555555,0.78,0.5,0.5
0,Elephant,5,1,32.36592265102081,0.8948148148148147,0.69,0.5,0.5
0,Elephant,5,2,32.31522152107209,0.8934567901234567,1.0,0.5,0.5
0,Elephant,5,3,32.367854652926326,0.8697530864197531,0.9400000000000001,0.5,0.5
0,Elephant,5,4,32.424042565980926,0.8583950617283951,0.5999999999999999,0.5,0.5
0,Elephant,5,5,32.32441438001115,0.8749382716049383,0.7900000000000001,0.5777777777777777,0.5
0,Elephant,5,6,32.27385082398541,0.9061728395061728,0.76,0.65,0.65
0,Elephant,5,7,32.26053483807482,0.89,0.73,0.7444444444444445,0.65
0,Elephant,5,8,32.22593492199667,0.8988888888888888,0.87,0.5,0.5
0,Elephant,5,9,32.30180605803616,0.7945061728395062,0.85,0.5,0.5
0,Elephant,5,10,32.41366444097366,0.8681481481481481,0.83,0.5,0.5
0,Elephant,Average,Average,32.32152702004649,0.873135802469136,0.8017999999999997,0.5135555555555555,0.5139999999999999
0,CorelAntique,1,1,275.61159590096213,0.8994476933073425,0.8968421052631579,0.95,0.95
0,CorelAntique,1,2,276.11256272904575,0.9037686809616635,0.8642105263157894,0.95,0.95
0,CorelAntique,1,3,274.96491184597835,0.8954191033138401,0.9405263157894737,0.95,0.95
0,CorelAntique,1,4,276.1711387800751,0.8993599740090967,0.8921052631578947,0.95,0.95
0,CorelAntique,1,5,274.4816604000516,0.8972904483430799,0.8989473684210525,0.95,0.95
0,CorelAntique,1,6,275.0072206889745,0.8997920727745289,0.9289473684210527,0.95,0.95
0,CorelAntique,1,7,275.69760956207756,0.8985769980506823,0.8673684210526316,0.95,0.95
0,CorelAntique,1,8,275.32617475802545,0.8943534762833008,0.9494736842105264,0.95,0.95
0,CorelAntique,1,9,275.70222294307314,0.9115594541910331,0.7810526315789473,0.95,0.95
0,CorelAntique,1,10,275.81421165005304,0.9000194931773879,0.896842105263158,0.95,0.95
0,CorelAntique,2,1,276.29068338603247,0.8964197530864197,0.9363157894736842,0.95,0.95
0,CorelAntique,2,2,276.36283669399563,0.9075048732943471,0.8389473684210527,0.95,0.95
0,CorelAntique,2,3,272.3966040669475,0.908856400259909,0.7794736842105263,0.95,0.95
