,data,replication,fold,trainRuntime,trainAUC,testAUC,trainAccuracy,TestAccuracy
0,CorelBattleships,1,7,494.63188645501214,0.9519493177387914,0.88,0.95,0.95
0,CorelBattleships,1,8,485.7465485139983,0.9438466536712151,0.9531578947368421,0.95,0.95
0,CorelBattleships,1,9,478.57057251699734,0.942261208576998,0.9842105263157895,0.95,0.95
0,CorelBattleships,1,10,479.13064314100484,0.9420922677063028,0.9347368421052631,0.95,0.95
0,CorelBattleships,2,1,476.0585007310001,0.9444184535412605,0.9326315789473684,0.95,0.95
0,CorelBattleships,2,2,479.91568928399647,0.9415594541910332,0.9605263157894737,0.95,0.95
0,CorelBattleships,2,3,480.1774345619924,0.9437037037037037,0.9489473684210527,0.95,0.95
0,CorelBattleships,2,4,478.7995784379891,0.9460558804418453,0.9221052631578948,0.95,0.95
0,CorelBattleships,2,5,479.36982689099386,0.9485510071474983,0.9021052631578947,0.95,0.95
0,CorelBattleships,2,6,479.6171803949983,0.9424691358024693,0.9805263157894737,0.95,0.95
0,CorelBattleships,2,7,476.5024211169948,0.9418063677712801,0.9563157894736842,0.95,0.95
0,CorelBattleships,2,8,480.1519299240026,0.9474528914879792,0.9110526315789473,0.95,0.95
0,CorelBattleships,2,9,477.2671177480079,0.9493567251461988,0.921578947368421,0.95,0.95
0,CorelBattleships,2,10,480.02377229501144,0.9456790123456791,0.9578947368421052,0.95,0.95
0,CorelBattleships,3,1,478.65077712399943,0.9442300194931774,0.9457894736842105,0.95,0.95
0,CorelBattleships,3,2,475.69011452600535,0.9453736192332683,0.9573684210526315,0.95,0.95
0,CorelBattleships,3,3,480.4565935060091,0.9484795321637427,0.8942105263157895,0.95,0.95
0,CorelBattleships,3,4,478.9730365180003,0.944093567251462,0.9389473684210525,0.95,0.95
0,CorelBattleships,3,5,478.3226865429897,0.9455295646523716,0.9447368421052632,0.95,0.95
0,CorelBattleships,3,6,476.67784257499443,0.9479012345679013,0.9094736842105263,0.95,0.95
0,CorelBattleships,3,7,477.93586140099796,0.9478362573099416,0.9110526315789473,0.95,0.95
0,CorelBattleships,3,8,479.1135694620025,0.9426185834957764,0.9589473684210528,0.95,0.95
0,CorelBattleships,3,9,487.8880832619907,0.9446263807667316,0.9678947368421053,0.95,0.95
0,CorelBattleships,3,10,491.947622392996,0.9423651721897336,0.9905263157894737,0.95,0.95
0,CorelBattleships,4,1,492.513922299986,0.9460233918128654,0.9347368421052632,0.95,0.95
0,CorelBattleships,4,2,492.87526375599555,0.94043534762833,0.9694736842105264,0.95,0.95
0,CorelBattleships,4,3,490.70875823599636,0.9449577647823263,0.9657894736842105,0.95,0.95
0,CorelBattleships,4,4,490.8487142920203,0.9437946718648473,0.968421052631579,0.95,0.95
0,CorelBattleships,4,5,491.68315889299265,0.9473359324236518,0.9247368421052632,0.95,0.95
0,CorelBattleships,4,6,487.27205776202027,0.9508187134502925,0.8699999999999999,0.95,0.95
0,CorelBattleships,4,7,491.9443242090056,0.944749837556855,0.9310526315789474,0.95,0.95
0,CorelBattleships,4,8,492.6384948369814,0.9487589343729694,0.9047368421052633,0.95,0.95
0,CorelBattleships,4,9,490.25482903499505,0.9404093567251463,0.9789473684210526,0.95,0.95
0,CorelBattleships,4,10,483.0999504130159,0.9435542560103963,0.9336842105263158,0.95,0.95
0,CorelBattleships,5,1,485.93964624000364,0.9451786874593893,0.9510526315789474,0.95,0.95
0,CorelBattleships,5,2,479.3451592310157,0.9442170240415854,0.9357894736842105,0.95,0.95
0,CorelBattleships,5,3,478.9279995079851,0.9469655620532813,0.9168421052631579,0.95,0.95
0,CorelBattleships,5,4,479.2705804790021,0.9411046133853151,0.968421052631579,0.95,0.95
0,CorelBattleships,5,5,481.20401531498646,0.940220922677063,0.9789473684210527,0.95,0.95
0,CorelBattleships,5,6,479.62341722199926,0.9437361923326836,0.9673684210526315,0.95,0.95
0,CorelBattleships,5,7,478.1815758709854,0.9428654970760233,0.9521052631578947,0.95,0.95
0,CorelBattleships,5,8,478.13515404899954,0.9455620532813516,0.9415789473684211,0.95,0.95
0,CorelBattleships,5,9,476.55293060900294,0.9498505523066926,0.8973684210526316,0.95,0.95
0,CorelBattleships,5,10,479.2435225700028,0.9505523066926576,0.8889473684210527,0.95,0.95
0,CorelBattleships,Average,Average,482.49974443673915,0.9451020142949964,0.9397052631578947,0.9500000000000006,0.9500000000000006
0,CorelBeach,1,1,477.94867392399465,0.9753021442495127,0.9889473684210527,0.9511111111111111,0.95
0,CorelBeach,1,2,479.69128143400303,0.9782066276803119,0.9926315789473684,0.9505555555555556,0.95
0,CorelBeach,1,3,479.10178360599093,0.9817153996101364,0.9505263157894737,0.95,0.955
0,CorelBeach,1,4,484.4674200209847,0.9768161143599741,0.9894736842105263,0.9505555555555556,0.95
0,CorelBeach,1,5,485.21030158898793,0.9811176088369071,0.9299999999999999,0.9511111111111111,0.95
0,CorelBeach,1,6,483.8700480090047,0.9771280051981805,0.9884210526315789,0.9511111111111111,0.95
0,CorelBeach,1,7,483.9559628389834,0.9774528914879792,0.9752631578947368,0.9511111111111111,0.95
0,CorelBeach,1,8,485.1210421989963,0.9760623781676414,0.9878947368421053,0.9505555555555556,0.95
0,CorelBeach,1,9,483.8335595719982,0.9792072774528916,0.9657894736842105,0.9505555555555556,0.95
0,CorelBeach,1,10,484.833097781986,0.977043534762833,0.9842105263157894,0.9511111111111111,0.95
0,CorelBeach,2,1,486.52219513899763,0.9771799870045484,0.9936842105263158,0.9505555555555556,0.95
0,CorelBeach,2,2,483.7012623109913,0.9771539961013646,0.9947368421052631,0.9505555555555556,0.95
0,CorelBeach,2,3,485.5146869230084,0.9800259909031839,0.9463157894736842,0.9505555555555556,0.95
0,CorelBeach,2,4,486.40586890198756,0.9767836257309942,0.9863157894736843,0.9511111111111111,0.95
0,CorelBeach,2,5,483.55569800100056,0.9775958414554906,0.9736842105263158,0.9505555555555556,0.95
0,CorelBeach,2,6,485.3555566419964,0.9769980506822611,0.9694736842105264,0.9505555555555556,0.95
0,CorelBeach,2,7,484.48683701400296,0.9764782326185836,0.9978947368421053,0.9505555555555556,0.95
0,CorelBeach,2,8,485.77296444098465,0.9805328135152697,0.9557894736842105,0.9511111111111111,0.95
0,CorelBeach,2,9,482.5935097890033,0.9773489278752436,0.9805263157894737,0.95,0.955
0,CorelBeach,2,10,478.1346277249977,0.9810656270305393,0.9442105263157895,0.9516666666666667,0.95
0,CorelBeach,3,1,480.09494195500156,0.981130604288499,0.9521052631578948,0.9511111111111111,0.95
0,CorelBeach,3,2,480.5865966200072,0.9770955165692008,0.978421052631579,0.9505555555555556,0.95
0,CorelBeach,3,3,479.60004972698516,0.978648473034438,0.9842105263157895,0.9505555555555556,0.95
0,CorelBeach,3,4,479.37859364799806,0.9777257959714101,0.99,0.9511111111111111,0.95
0,CorelBeach,3,5,479.4772687589866,0.9776283300844704,0.983157894736842,0.9505555555555556,0.95
0,CorelBeach,3,6,479.3348084749887,0.9768810916179338,0.9826315789473684,0.9516666666666667,0.95
0,CorelBeach,3,7,477.99148634899757,0.9822936972059779,0.9252631578947368,0.9505555555555556,0.95
0,CorelBeach,3,8,480.43290613699355,0.9763222871994801,0.9742105263157894,0.9505555555555556,0.95
0,CorelBeach,3,9,477.4895775860059,0.9766666666666667,0.9921052631578947,0.9505555555555556,0.95
0,CorelBeach,3,10,479.06686408500536,0.9786809616634178,0.9942105263157895,0.95,0.955
0,CorelBeach,4,1,479.0671333929931,0.9744379467186485,0.9836842105263158,0.9505555555555556,0.95
0,CorelBeach,4,2,480.0170842949883,0.9782261208576997,0.9694736842105264,0.9505555555555556,0.95
0,CorelBeach,4,3,477.9450882720121,0.979779077322937,0.9573684210526316,0.9505555555555556,0.95
0,CorelBeach,4,4,477.3008594669809,0.9783560753736191,0.9815789473684211,0.95,0.955
0,CorelBeach,4,5,478.0762373440084,0.9760558804418453,1.0,0.9505555555555556,0.95
0,CorelBeach,4,6,478.94075392300147,0.9767901234567902,0.9736842105263157,0.9505555555555556,0.95
0,CorelBeach,4,7,478.3772501820058,0.9810786224821313,0.9284210526315789,0.9505555555555556,0.95
0,CorelBeach,4,8,478.6220139710058,0.978862897985705,0.9915789473684211,0.9511111111111111,0.95
0,CorelBeach,4,9,480.110589754011,0.9791358024691357,0.981578947368421,0.9505555555555556,0.95
0,CorelBeach,4,10,479.0513079180091,0.977251461988304,0.9805263157894737,0.9511111111111111,0.95
0,CorelBeach,5,1,479.4377983789891,0.976842105263158,0.9905263157894737,0.9511111111111111,0.95
0,CorelBeach,5,2,479.7804975209874,0.9775503573749189,0.988421052631579,0.9505555555555556,0.95
0,CorelBeach,5,3,480.16975928499596,0.9772644574398961,0.99,0.9505555555555556,0.95
0,CorelBeach,5,4,479.45795038199867,0.9770695256660169,0.9752631578947368,0.95,0.95
0,CorelBeach,5,5,481.0125066170003,0.9791682910981157,0.9510526315789474,0.9511111111111111,0.95
0,CorelBeach,5,6,478.12013873201795,0.9760428849902534,0.9736842105263158,0.9511111111111111,0.95
0,CorelBeach,5,7,478.1795021430007,0.9766016894087068,0.9747368421052632,0.9505555555555556,0.95
0,CorelBeach,5,8,476.86154608998913,0.9774398960363873,0.9978947368421053,0.9511111111111111,0.95
0,CorelBeach,5,9,484.9238654630026,0.9832488628979856,0.9447368421052632,0.9505555555555556,0.955
0,CorelBeach,5,10,484.7086325220007,0.9785120207927225,0.9621052631578948,0.9505555555555556,0.95
0,CorelBeach,Average,Average,481.0737997371174,0.9780800519818063,0.9749684210526317,0.9507111111111108,0.9505000000000003
0,Mutagenesis1,1,1,55.05141156198806,0.8213502506265664,0.782051282051282,0.7396449704142012,0.631578947368421
0,Mutagenesis1,1,2,55.65969250298804,0.8348214285714286,0.6666666666666666,0.7396449704142012,0.6842105263157895
0,Mutagenesis1,1,3,55.32313185100793,0.8244830827067671,0.8846153846153847,0.7396449704142012,0.7894736842105263
0,Mutagenesis1,1,4,54.952571346017066,0.818139097744361,0.9358974358974359,0.727810650887574,0.7894736842105263
0,Mutagenesis1,1,5,55.65273128298577,0.8419486215538847,0.7564102564102564,0.757396449704142,0.631578947368421
0,Mutagenesis1,1,6,55.12573721000808,0.8281447534766119,0.869047619047619,0.7455621301775148,0.7368421052631579
0,Mutagenesis1,1,7,54.82955291800317,0.8060998735777496,0.9880952380952381,0.7159763313609467,0.9473684210526315
0,Mutagenesis1,1,8,55.25206471802085,0.8434734513274337,0.6428571428571428,0.7455621301775148,0.47368421052631576
