,data,replication,fold,trainRuntime,trainAUC,testAUC,Accuracy
0,CorelAntique,2,2,440.9469474760117,0.7552111760883691,0.7294736842105263,0.95
0,CorelAntique,2,3,456.49724501697347,0.787270955165692,0.8210526315789475,0.95
0,CorelAntique,2,4,462.82719873590395,0.8060428849902533,0.7605263157894737,0.95
0,CorelAntique,2,5,424.8526656940812,0.7285185185185185,0.746842105263158,0.95
0,CorelAntique,2,6,458.60899062198587,0.34293047433398316,0.3042105263157895,0.95
0,CorelAntique,2,7,374.83128097699955,0.7990773229369722,0.7568421052631579,0.95
0,CorelAntique,2,8,448.70631705003325,0.805224171539961,0.8015789473684211,0.95
0,CorelAntique,2,9,423.3644717630232,0.7134178037686809,0.7331578947368421,0.95
0,CorelAntique,2,10,447.01963262900244,0.7814100064977259,0.8357894736842105,0.95
0,CorelAntique,3,1,194.81594509794377,0.7935867446393762,0.7521052631578947,0.95
0,CorelAntique,3,2,435.0629061020445,0.757732293697206,0.7457894736842106,0.95
0,CorelAntique,3,3,106.54996220499743,0.7991423001949317,0.8347368421052632,0.95
0,CorelAntique,3,4,439.8588174179895,0.7888434048083173,0.7794736842105263,0.95
0,CorelAntique,3,5,434.18833668599837,0.3131448992852502,0.2942105263157895,0.95
0,CorelAntique,3,6,434.37298173096497,0.7344119558154646,0.7178947368421053,0.95
0,CorelAntique,3,7,462.5156069890363,0.7814554905782976,0.8489473684210527,0.95
0,CorelAntique,3,8,231.94460512406658,0.7922612085769981,0.74,0.95
0,CorelAntique,3,9,453.5550125800073,0.7436842105263157,0.64,0.95
0,CorelAntique,3,10,236.2790514959488,0.7917933723196882,0.7852631578947369,0.95
0,CorelAntique,4,1,382.2301581481006,0.31042235217673814,0.4563157894736842,0.95
0,CorelAntique,4,2,409.53173421206884,0.7344769330734243,0.7021052631578948,0.95
0,CorelAntique,4,3,453.7064509700285,0.7873749187784276,0.8605263157894737,0.95
0,CorelAntique,4,4,319.0691256420687,0.7899740090968161,0.7831578947368422,0.95
0,CorelAntique,4,5,452.02951532497536,0.7883235867446394,0.8021052631578947,0.95
0,CorelAntique,4,6,190.01526290993206,0.7885055230669266,0.7705263157894736,0.95
0,CorelAntique,4,7,426.2764083540533,0.7855945419103313,0.7994736842105263,0.95
0,CorelAntique,4,8,187.22260597301647,0.7920792722547109,0.7810526315789473,0.95
0,CorelAntique,4,9,428.27775470004417,0.7958219623131905,0.7142105263157895,0.95
0,CorelAntique,4,10,438.39779245492537,0.35435347628330083,0.37684210526315787,0.95
0,CorelAntique,5,1,108.21971344295889,0.8019883040935671,0.8194736842105264,0.95
0,CorelAntique,5,2,422.2566881349776,0.7690253411306043,0.7373684210526316,0.95
0,CorelAntique,5,3,164.5008105209563,0.7844899285250162,0.8089473684210526,0.95
0,CorelAntique,5,4,432.68544524000026,0.7630929174788824,0.8047368421052632,0.95
0,CorelAntique,5,5,453.1458306199638,0.8019493177387915,0.7899999999999999,0.95
0,CorelAntique,5,6,438.53795508493204,0.7768810916179336,0.8521052631578947,0.95
0,CorelAntique,5,7,456.8733730739914,0.8051332033788174,0.6552631578947368,0.95
0,CorelAntique,5,8,453.3765154010616,0.8045808966861598,0.753157894736842,0.95
0,CorelAntique,5,9,433.2320659889374,0.7618648473034437,0.7757894736842106,0.95
0,CorelAntique,5,10,454.0606675889576,0.4705393112410656,0.516842105263158,0.95
0,CorelAntique,Average,Average,380.0368506368995,0.7298435347628329,0.7279578947368421,0.9500000000000006
0,CorelBattleships,1,1,421.71357603301294,0.7293177387914231,0.6852631578947368,0.95
0,CorelBattleships,1,2,427.1200096560642,0.7729824561403509,0.7726315789473684,0.95
0,CorelBattleships,1,3,449.65451681497507,0.7524561403508773,0.6794736842105262,0.95
0,CorelBattleships,1,4,183.45331037207507,0.7353541260558805,0.7452631578947368,0.95
0,CorelBattleships,1,5,462.01504027005285,0.724314489928525,0.6747368421052631,0.95
0,CorelBattleships,1,6,238.2526166900061,0.7448408057179986,0.7599999999999999,0.95
0,CorelBattleships,1,7,157.32115985592827,0.7519883040935673,0.6810526315789474,0.95
0,CorelBattleships,1,8,437.2597077189712,0.7760948667966212,0.8205263157894738,0.95
0,CorelBattleships,1,9,365.77386071009096,0.7553151397011045,0.7863157894736841,0.95
0,CorelBattleships,1,10,470.90599535009824,0.7492852501624432,0.7042105263157894,0.95
0,CorelBattleships,2,1,234.99018982599955,0.7907017543859649,0.8173684210526315,0.95
0,CorelBattleships,2,2,324.19309275003616,0.7581026640675763,0.7568421052631579,0.95
0,CorelBattleships,2,3,131.6560523060616,0.7507732293697205,0.7436842105263157,0.95
0,CorelBattleships,2,4,431.01248411799315,0.7952891487979207,0.7999999999999999,0.95
0,CorelBattleships,2,5,447.9168344020145,0.7680961663417805,0.6931578947368421,0.95
0,CorelBattleships,2,6,441.2035889379913,0.7421052631578947,0.7105263157894737,0.95
0,CorelBattleships,2,7,426.3913112130249,0.744990253411306,0.8157894736842105,0.95
0,CorelBattleships,2,8,107.8349394579418,0.7584405458089668,0.6005263157894737,0.95
0,CorelBattleships,2,9,364.0647362821037,0.740461338531514,0.7042105263157895,0.95
0,CorelBattleships,2,10,175.3110063209897,0.7503053931124107,0.7294736842105263,0.95
0,CorelBattleships,3,1,79.26409443398006,0.7173489278752437,0.6505263157894736,0.95
0,CorelBattleships,3,2,235.47829012805596,0.754307992202729,0.6542105263157895,0.95
0,CorelBattleships,3,3,440.36523410398513,0.7596946068875893,0.6578947368421053,0.95
0,CorelBattleships,3,4,398.04023874690756,0.7527160493827161,0.7510526315789474,0.95
0,CorelBattleships,3,5,431.51522702688817,0.7079727095516569,0.7931578947368421,0.95
0,CorelBattleships,3,6,463.2973786400398,0.5887589343729694,0.5721052631578947,0.95
0,CorelBattleships,3,7,419.8932702310849,0.7576413255360624,0.791578947368421,0.95
0,CorelBattleships,3,8,291.9042276790133,0.7307797270955166,0.7973684210526315,0.95
0,CorelBattleships,3,9,442.8245348359924,0.7533788174139052,0.7726315789473686,0.95
0,CorelBattleships,3,10,429.34166245209053,0.7566861598440545,0.6878947368421053,0.95
0,CorelBattleships,4,1,447.90155848499853,0.7526640675763483,0.6963157894736842,0.95
0,CorelBattleships,4,2,453.4369265449932,0.758862897985705,0.7878947368421053,0.95
0,CorelBattleships,4,3,265.3222889630124,0.7492202729044835,0.8394736842105264,0.95
0,CorelBattleships,4,4,437.97626980696805,0.754074074074074,0.6799999999999999,0.95
0,CorelBattleships,4,5,426.64255806198344,0.7355490578297595,0.6994736842105264,0.95
0,CorelBattleships,4,6,467.10207183402963,0.7665042235217673,0.6678947368421053,0.95
0,CorelBattleships,4,7,283.6514912889106,0.7428070175438596,0.7710526315789473,0.95
0,CorelBattleships,4,8,187.89303910790477,0.7425211176088369,0.6678947368421053,0.95
0,CorelBattleships,4,9,406.6939314699266,0.7348667966211826,0.7884210526315789,0.95
0,CorelBattleships,4,10,177.74913269397803,0.7401754385964913,0.7936842105263158,0.95
0,CorelBattleships,5,1,226.2926759099355,0.7625536062378168,0.7305263157894737,0.95
0,CorelBattleships,5,2,179.4239834450418,0.7504808317089019,0.6426315789473684,0.95
0,CorelBattleships,5,3,432.98000544297975,0.6710721247563353,0.6752631578947368,0.95
0,CorelBattleships,5,4,399.10617992200423,0.738421052631579,0.7642105263157895,0.95
0,CorelBattleships,5,5,320.8646170879947,0.7599220272904483,0.8600000000000001,0.95
0,CorelBattleships,5,6,352.464673029026,0.7443729694606889,0.7936842105263158,0.95
0,CorelBattleships,5,7,475.48669035499915,0.7658739441195581,0.7321052631578948,0.95
0,CorelBattleships,5,8,180.0265256470302,0.7492202729044835,0.6978947368421052,0.95
0,CorelBattleships,5,9,422.2443450241117,0.7162508122157245,0.7105263157894737,0.95
0,CorelBattleships,5,10,99.26684845704585,0.7587654320987653,0.7047368421052632,0.95
0,CorelBattleships,Average,Average,339.44987999880686,0.745293567251462,0.7302631578947367,0.9500000000000006
0,CorelBeach,1,1,161.2659313409822,0.9755490578297596,0.9589473684210527,0.95
0,CorelBeach,1,2,149.06061394605786,0.9709746588693957,0.9963157894736843,0.95
0,CorelBeach,1,3,211.5399619450327,0.9738141650422352,0.9531578947368421,0.95
0,CorelBeach,1,4,199.79041982488707,0.9746003898635478,0.9757894736842105,0.95
0,CorelBeach,1,5,134.6468679549871,0.9745679012345679,0.9326315789473684,0.95
0,CorelBeach,1,6,183.27362691401504,0.9666536712150746,0.991578947368421,0.95
0,CorelBeach,1,7,273.0550227239728,0.9694022092267707,0.9663157894736842,0.95
0,CorelBeach,1,8,145.8721208269708,0.9725925925925927,0.9831578947368421,0.95
0,CorelBeach,1,9,132.94910425005946,0.9730019493177388,0.9605263157894737,0.95
0,CorelBeach,1,10,165.2053572459845,0.9707862248213126,0.98,0.95
0,CorelBeach,2,1,189.38329803198576,0.9717413905133203,0.9936842105263158,0.95
0,CorelBeach,2,2,211.7557265140349,0.9720337881741391,0.9847368421052631,0.95
0,CorelBeach,2,3,148.11606040608604,0.9755750487329434,0.9547368421052631,0.95
0,CorelBeach,2,4,143.9671494270442,0.9709746588693957,0.9810526315789473,0.95
0,CorelBeach,2,5,171.32549727498554,0.9679337231968811,0.9742105263157895,0.95
0,CorelBeach,2,6,187.9511337269796,0.9714100064977258,0.9705263157894737,0.95
0,CorelBeach,2,7,190.5662715260405,0.973872644574399,0.9721052631578947,0.95
0,CorelBeach,2,8,204.13198357098736,0.9734632878492527,0.9521052631578948,0.95
0,CorelBeach,2,9,231.61008378793485,0.9738141650422352,0.9700000000000001,0.95
0,CorelBeach,2,10,187.36088332603686,0.9762897985705004,0.9452631578947369,0.95
0,CorelBeach,3,1,156.80682500090916,0.9690253411306042,0.968421052631579,0.95
0,CorelBeach,3,2,207.33104398893192,0.9731254061078622,0.9863157894736843,0.95
0,CorelBeach,3,3,138.44141814403702,0.9717348927875243,0.9763157894736842,0.95
0,CorelBeach,3,4,137.7892464849865,0.9727030539311241,0.9605263157894738,0.95
0,CorelBeach,3,5,182.76676724397112,0.9737102014294997,0.9657894736842105,0.95
0,CorelBeach,3,6,155.9352774739964,0.9729889538661469,0.9726315789473684,0.95
0,CorelBeach,3,7,213.53538347803988,0.9740025990903185,0.9031578947368422,0.95
0,CorelBeach,3,8,165.13296387100127,0.9723456790123457,0.9805263157894737,0.95
0,CorelBeach,3,9,166.75111622794066,0.9714749837556854,0.9773684210526317,0.95
0,CorelBeach,3,10,162.37544468906708,0.9755620532813516,0.9921052631578947,0.95
0,CorelBeach,4,1,274.7601797080133,0.972040285899935,0.9878947368421053,0.95
0,CorelBeach,4,2,176.45111680100672,0.9733203378817414,0.9752631578947368,0.95
0,CorelBeach,4,3,171.89966102794278,0.972508122157245,0.9710526315789474,0.95
0,CorelBeach,4,4,149.69050265394617,0.975009746588694,0.9642105263157895,0.95
0,CorelBeach,4,5,133.40309492405504,0.969779077322937,0.9968421052631579,0.95
0,CorelBeach,4,6,195.31823757302482,0.9743274853801169,0.9584210526315788,0.95
0,CorelBeach,4,7,197.12053232395556,0.9782066276803119,0.9263157894736842,0.95
0,CorelBeach,4,8,184.5870168239344,0.9693047433398311,0.978421052631579,0.95
0,CorelBeach,4,9,155.15814270998817,0.9740545808966861,0.9721052631578947,0.95
0,CorelBeach,4,10,156.602471295977,0.9705133203378817,0.9784210526315789,0.95
0,CorelBeach,5,1,171.2441767359851,0.9710071474983756,0.9863157894736841,0.95
0,CorelBeach,5,2,149.05313634395134,0.9737037037037037,0.9773684210526316,0.95
0,CorelBeach,5,3,184.10042203299236,0.9719688109161793,0.9763157894736841,0.95
0,CorelBeach,5,4,192.65735588001553,0.9733788174139051,0.9826315789473684,0.95
0,CorelBeach,5,5,220.66990661097225,0.9757764782326186,0.9436842105263158,0.95
0,CorelBeach,5,6,152.7656469680369,0.9703248862897986,0.9689473684210527,0.95
0,CorelBeach,5,7,152.84742728306446,0.9738986354775828,0.9673684210526317,0.95
0,CorelBeach,5,8,171.33180974505376,0.9728395061728394,0.9805263157894736,0.95
0,CorelBeach,5,9,174.432346766931,0.9784340480831709,0.9463157894736842,0.95
0,CorelBeach,5,10,211.5456986600766,0.9685445094217023,0.9836842105263158,0.95
0,CorelBeach,Average,Average,177.7066296807374,0.9726933073424304,0.970042105263158,0.9500000000000006
0,Mutagenesis1,1,1,6.295560793019831,0.5596021303258146,0.6153846153846154,0.3157894736842105
0,Mutagenesis1,1,2,9.523439669050276,0.8011434837092732,0.641025641025641,0.3157894736842105
0,Mutagenesis1,1,3,17.516905675060116,0.537437343358396,0.653846153846154,0.3157894736842105
0,Mutagenesis1,1,4,6.129122479003854,0.5616384711779449,0.4871794871794872,0.3157894736842105
0,Mutagenesis1,1,5,6.709526129998267,0.5827067669172933,0.41666666666666674,0.3157894736842105
0,Mutagenesis1,1,6,7.22883909905795,0.5754582806573957,0.6309523809523809,0.3684210526315789
0,Mutagenesis1,1,7,7.811368108028546,0.5922092288242731,0.5714285714285714,0.3684210526315789
0,Mutagenesis1,1,8,7.309010777040385,0.5485145385587863,0.8095238095238095,0.3684210526315789
0,Mutagenesis1,1,9,13.366271022940055,0.5934637478652383,0.3888888888888889,0.3333333333333333
0,Mutagenesis1,1,10,7.546098261023872,0.6388759509392952,0.4722222222222222,0.3333333333333333
0,Mutagenesis1,2,1,16.57695352297742,0.5462875939849624,0.8397435897435899,0.3157894736842105
0,Mutagenesis1,2,2,7.766731465002522,0.5823934837092732,0.6794871794871795,0.3157894736842105
0,Mutagenesis1,2,3,5.93769789300859,0.5815319548872181,0.5384615384615385,0.3157894736842105
0,Mutagenesis1,2,4,7.826641292893328,0.587406015037594,0.41025641025641024,0.3157894736842105
0,Mutagenesis1,2,5,8.242105845944025,0.8034931077694236,0.576923076923077,0.3157894736842105
0,Mutagenesis1,2,6,7.3302855680231005,0.6033501896333755,0.523809523809524,0.3684210526315789
0,Mutagenesis1,2,7,8.159675442031585,0.5725347661188369,0.6488095238095237,0.3684210526315789
0,Mutagenesis1,2,8,7.488257271936163,0.5381637168141593,0.6190476190476191,0.3684210526315789
0,Mutagenesis1,2,9,6.142429544008337,0.564275733581742,0.5,0.3333333333333333
0,Mutagenesis1,2,10,7.616653184057213,0.5964912280701755,0.5972222222222222,0.3333333333333333
0,Mutagenesis1,3,1,28.338525305036455,0.5401002506265664,0.3846153846153847,0.3157894736842105
0,Mutagenesis1,3,2,9.892949533998035,0.7281484962406015,0.6217948717948718,0.3157894736842105
0,Mutagenesis1,3,3,13.842087025986984,0.506030701754386,0.5,0.3157894736842105
0,Mutagenesis1,3,4,7.738533896044828,0.6361998746867168,0.5897435897435898,0.3157894736842105
0,Mutagenesis1,3,5,6.018225459964015,0.5278822055137845,0.8076923076923078,0.3157894736842105
0,Mutagenesis1,3,6,20.33619697391987,0.49549620733249056,0.5476190476190477,0.3684210526315789
0,Mutagenesis1,3,7,5.906783704063855,0.5391908975979772,0.75,0.3684210526315789
0,Mutagenesis1,3,8,5.859173765988089,0.5732458912768648,0.5595238095238095,0.3684210526315789
0,Mutagenesis1,3,9,9.338005235069431,0.567768979972054,0.5763888888888888,0.3333333333333333
0,Mutagenesis1,3,10,16.075967520009726,0.5876416705480515,0.37499999999999994,0.3333333333333333
0,Mutagenesis1,4,1,12.766563154058531,0.5367324561403508,0.39743589743589747,0.3157894736842105
0,Mutagenesis1,4,2,5.7970799759496,0.6464598997493735,0.358974358974359,0.3157894736842105
0,Mutagenesis1,4,3,7.642212616978213,0.5820018796992482,0.6025641025641025,0.3157894736842105
0,Mutagenesis1,4,4,9.734838522039354,0.5745614035087718,0.38461538461538464,0.3157894736842105
0,Mutagenesis1,4,5,13.269736089976504,0.5322681704260652,0.7820512820512822,0.3157894736842105
0,Mutagenesis1,4,6,5.888946018065326,0.5681890012642224,0.5654761904761905,0.3684210526315789
0,Mutagenesis1,4,7,6.070789051940665,0.5891276864728192,0.40476190476190477,0.3684210526315789
0,Mutagenesis1,4,8,5.743929849937558,0.5493046776232617,0.5119047619047619,0.3684210526315789
0,Mutagenesis1,4,9,12.183062811964191,0.8043782021425243,0.5972222222222222,0.3333333333333333
0,Mutagenesis1,4,10,8.967045807046816,0.5975003881384878,0.47222222222222227,0.3333333333333333
0,Mutagenesis1,5,1,5.954734342987649,0.5701754385964912,0.6538461538461539,0.3157894736842105
0,Mutagenesis1,5,2,9.997451117960736,0.56171679197995,0.6474358974358975,0.3157894736842105
0,Mutagenesis1,5,3,6.187314293929376,0.5661027568922306,0.5897435897435898,0.3157894736842105
0,Mutagenesis1,5,4,11.860261313966475,0.593828320802005,0.2884615384615385,0.3157894736842105
0,Mutagenesis1,5,5,6.013730059028603,0.5870144110275689,0.5256410256410257,0.3157894736842105
0,Mutagenesis1,5,6,5.756319312960841,0.5839917825537294,0.5595238095238095,0.3684210526315789
0,Mutagenesis1,5,7,20.414770392002538,0.5243362831858407,0.4583333333333333,0.3684210526315789
0,Mutagenesis1,5,8,21.612952179042622,0.6453855878634639,0.4464285714285714,0.3684210526315789
0,Mutagenesis1,5,9,6.060502127977088,0.5917559385188635,0.5,0.3333333333333333
0,Mutagenesis1,5,10,6.247771727037616,0.7891631734202763,0.7222222222222222,0.3333333333333333
0,Mutagenesis1,Average,Average,9.68080064458074,0.5932535431499099,0.5560424297924298,0.3350877192982456
0,Mutagenesis2,1,1,3.0800273210043088,0.736013986013986,0.0,0.6
0,Mutagenesis2,1,2,2.3795548219932243,0.7639860139860141,0.5,0.6
0,Mutagenesis2,1,3,1.4683009129948914,0.755892255892256,0.75,0.5
0,Mutagenesis2,1,4,2.3688665850786492,0.6907051282051283,1.0,0.75
0,Mutagenesis2,1,5,2.5087771550752223,0.6939102564102564,1.0,0.75
0,Mutagenesis2,1,6,1.8476225849008188,0.6875,1.0,0.75
0,Mutagenesis2,1,7,1.596507424954325,0.7035256410256411,0.0,0.75
0,Mutagenesis2,1,8,2.6144291820237413,0.7083333333333333,0.8333333333333334,0.75
0,Mutagenesis2,1,9,2.941952373017557,0.7227564102564102,1.0,0.75
0,Mutagenesis2,1,10,2.283452903968282,0.7099358974358975,1.0,0.75
0,Mutagenesis2,2,1,1.6471351470099762,0.8426573426573427,0.6666666666666667,0.6
0,Mutagenesis2,2,2,1.6316612910013646,0.7185314685314685,1.0,0.6
0,Mutagenesis2,2,3,2.0213853860041127,0.664983164983165,0.75,0.5
0,Mutagenesis2,2,4,1.868916871957481,0.7035256410256411,1.0,0.75
0,Mutagenesis2,2,5,6.717218579025939,0.7772435897435898,0.0,0.75
0,Mutagenesis2,2,6,3.097015652921982,0.7644230769230769,0.33333333333333337,0.75
0,Mutagenesis2,2,7,1.787482285988517,0.7516025641025641,0.0,0.75
0,Mutagenesis2,2,8,1.6897228920133784,0.7564102564102564,0.33333333333333337,0.75
0,Mutagenesis2,2,9,1.202835806994699,0.7644230769230768,1.0,0.75
0,Mutagenesis2,2,10,1.8862510100007057,0.6362179487179488,0.6666666666666667,0.75
0,Mutagenesis2,3,1,4.799925352912396,0.791958041958042,0.8333333333333334,0.6
0,Mutagenesis2,3,2,1.782480173977092,0.784965034965035,0.5,0.6
0,Mutagenesis2,3,3,2.0666069539729506,0.6919191919191919,1.0,0.5
0,Mutagenesis2,3,4,1.4986080900998786,0.7612179487179488,0.0,0.75
0,Mutagenesis2,3,5,2.2853476100135595,0.6842948717948718,1.0,0.75
0,Mutagenesis2,3,6,2.186156545067206,0.7580128205128205,0.6666666666666667,0.75
0,Mutagenesis2,3,7,1.7093460450414568,0.7291666666666666,1.0,0.75
0,Mutagenesis2,3,8,2.289564208011143,0.7467948717948719,0.33333333333333337,0.75
0,Mutagenesis2,3,9,2.3314217650331557,0.7115384615384615,1.0,0.75
0,Mutagenesis2,3,10,2.7013539309846237,0.7355769230769231,0.6666666666666667,0.75
0,Mutagenesis2,4,1,1.4676705780439079,0.8321678321678322,0.6666666666666667,0.6
0,Mutagenesis2,4,2,2.2189484279369935,0.7517482517482518,0.5,0.6
0,Mutagenesis2,4,3,2.3484957549953833,0.7760942760942761,0.75,0.5
0,Mutagenesis2,4,4,2.498423089971766,0.7131410256410257,1.0,0.75
0,Mutagenesis2,4,5,2.948444823967293,0.7836538461538463,0.0,0.75
0,Mutagenesis2,4,6,2.178847445989959,0.7003205128205128,1.0,0.75
0,Mutagenesis2,4,7,1.3832090250216424,0.6971153846153846,1.0,0.75
0,Mutagenesis2,4,8,2.052960700006224,0.6971153846153846,1.0,0.75
0,Mutagenesis2,4,9,2.5331887210486457,0.7291666666666666,1.0,0.75
0,Mutagenesis2,4,10,1.4548219930147752,0.6907051282051283,1.0,0.75
0,Mutagenesis2,5,1,2.3718477450311184,0.7604895104895105,0.5,0.6
0,Mutagenesis2,5,2,2.1260482060024515,0.5961538461538461,1.0,0.6
0,Mutagenesis2,5,3,2.7644221329828724,0.7962962962962963,0.75,0.5
0,Mutagenesis2,5,4,2.147739768959582,0.766025641025641,0.0,0.75
0,Mutagenesis2,5,5,2.617815007106401,0.7003205128205129,1.0,0.75
0,Mutagenesis2,5,6,3.114960031933151,0.6442307692307693,1.0,0.75
0,Mutagenesis2,5,7,3.9840301038930193,0.7644230769230769,0.33333333333333337,0.75
0,Mutagenesis2,5,8,1.6162792419781908,0.7932692307692308,1.0,0.75
0,Mutagenesis2,5,9,1.843811105005443,0.7003205128205128,0.33333333333333337,0.75
0,Mutagenesis2,5,10,5.087492578080855,0.7483974358974359,1.0,0.75
0,Mutagenesis2,Average,Average,2.3809876668802463,0.7317835405335406,0.6933333333333335,0.6950000000000002
